pair_id,n,Speaking,new_feat,new_sounds,AaA,LoR,Edu.day,Enroll,prop_female,C,L1_code,L2_code,featural_dist,script_dist,geographic_dist,genetic_dist,syntactic_dist,morphological_dist,phonological_dist,inventory_dist,z_featural_dist,z_script_dist,z_geographic_dist,z_genetic_dist,z_syntactic_dist,z_morphological_dist,z_phonological_dist,z_inventory_dist
poli1260__swed1254,2,551.5,14,25,36.5,1,3.5,100,1,Poland,poli1260,swed1254,0.5494,0.1864,0.0366,0.8831,0.5374,0.6388,0.2566,0.5444,-0.0536783464245331,-0.30807189288601,-0.728408554462506,0.19033314228245,-0.368012333981841,-0.136348145928944,-0.797441367477598,0.733507829666971
poli1260__hung1274,1,570,14,25,30,1,4,100,1,Poland,poli1260,hung1274,0.5341,0,0.0229,1,0.521,0.6586,0.2736,0.5007,-0.248740195592509,-1.50392159378278,-0.857704673925903,0.83098441244373,-0.546599998138404,0.0534199254635125,-0.610933782477239,0.139136130821945
poli1260__alba1267,1,514,14,25,23,1,4,100,1,Poland,poli1260,alba1267,0.5219,0.2566,0.044,0.7048,0.5114,0.5954,0.3695,0.5007,-0.40427970930815,0.142296395756443,-0.658569774606365,-0.786810753951563,-0.651139118620295,-0.552304423627561,0.441188417613021,0.139136130821945
poli1260__nucl1301,1,548,14,25,32,14,3,100,1,Poland,poli1260,nucl1301,0.5734,0,0.0707,1,0.5895,0.6361,0.2736,0.5389,0.252301024819352,-1.50392159378278,-0.406583906747044,0.83098441244373,0.199330184466753,-0.162225610209733,-0.610933782477239,0.658701322947346
port1283__stan1293,816,517.09681372549,15,18,27.0441176470588,3.7843137254902,3.21936274509804,95.171568627451,0.785539215686275,Brazil,port1283,stan1293,0.5261,0.1864,0.0512,0.9359,0.5368,0.6902,0.3277,0.4235,-0.350733319340471,-0.30807189288601,-0.59061852934093,0.479694879361283,-0.374546029011958,0.35628210000905,-0.0174008207996264,-0.910875199860804
port1283__stan1290,72,508.402777777778,15,18,26.5833333333333,5.23611111111111,2.79166666666667,63.8333333333333,0.569444444444445,Angola,port1283,stan1290,0.4183,0,0.0339,0.427,0.4326,0.4467,0.3064,0.3947,-1.72509066184425,-1.50392159378278,-0.753890271437044,-2.30924807517315,-1.50923106590915,-1.97748180827697,-0.251083853770664,-1.30258927141084
port1283__ital1282,20,508.7,15,18,27.1,4.15,3.05,94.05,0.7,Brazil,port1283,ital1282,0.2853,0,0.0568,0.5032,0.2863,0.1707,0.195,0.351,-3.42072634415411,-1.50392159378278,-0.537767560801147,-1.89164647734347,-3.10236370408629,-4.62273371253546,-1.4732570872436,-1.89696097025587
port1283__stan1288,136,512.323529411765,15,18,26.0220588235294,5.93382352941176,2.875,90.9558823529412,0.808823529411765,Brazil,port1283,stan1288,0.4263,0,0.0129,0.1864,0.3782,0.498,0.3433,0.4797,-1.62309753809629,-1.50392159378278,-0.952081403461229,-3.62781689981647,-2.10161941530653,-1.48580998694197,0.153747316024232,-0.146488713016627
port1283__czec1258,2,500,15,18,32.5,3.5,3.5,59.5,0.5,Brazil,port1283,czec1258,0.4632,0,0.0706,0.9214,0.4971,0.4632,0.195,0.4431,-1.15265425480882,-1.50392159378278,-0.407527674042397,0.400230008383195,-0.806858850171444,-1.81934174878326,-1.4732570872436,-0.644292012278137
port1283__stan1295,17,537.235294117647,15,18,28.9411764705882,3,3.11764705882353,96.0588235294118,0.705882352941177,Brazil,port1283,stan1295,0.4571,0,0.0613,0.9214,0.4175,0.6188,0.4034,0.4343,-1.23042401166664,-1.50392159378278,-0.49529803251025,0.400230008383195,-1.67366239083379,-0.328033066527385,0.81310648417256,-0.763982423029538
port1283__nucl1302,1,486,15,18,29,5,3,106,0,Brazil,port1283,nucl1302,0.5705,0.2804,0.167,1,0.5556,0.5966,0.4576,0.6034,0.215328517460715,0.294985359712146,0.502263998678147,0.83098441244373,-0.169823584734923,-0.540803328391655,1.40773654929135,1.53597762902296
port1283__hebr1245,2,513,15,18,34,7,3,106,1,Brazil,port1283,hebr1245,0.502,0.5829,0.1479,1,0.4414,0.5354,0.4477,0.5958,-0.657987604631205,2.23567492259451,0.322004445265674,0.83098441244373,-1.41340353880075,-1.12735918542288,1.29912330861467,1.43260863791947
port1283__dutc1256,2,519.5,15,18,28,2,2.5,101.5,1,Brazil,port1283,dutc1256,0.4608,0,0.0538,0.9359,0.4417,0.649,0.4034,0.3863,-1.18325219193321,-1.50392159378278,-0.566080579661745,0.479694879361283,-1.41013669128569,-0.0385888364237387,0.81310648417256,-1.41683920894627
port1283__port1283,5,487.4,15,18,22.4,4.6,2.6,50.8,0.4,Angola,port1283,port1283,0,0,0,0,0,0,0,0,-7.05805611981579,-1.50392159378278,-1.0738273845618,-4.64935151707962,-6.22002518262434,-6.25876450984315,-3.61260879754184,-6.67097621727199
port1283__nucl1643,1,538,15,18,35,3,4,106,1,Brazil,port1283,nucl1643,0.6052,0.3455,0.3784,1,0.6392,0.743,0.5348,0.454,0.657723691717497,0.712634584649805,2.49738806105494,0.83098441244373,0.740537922794873,0.862330290388934,2.25470040588122,-0.496039117142878
port1283__norw1258,1,480,15,18,33,8,3,68,1,CapeVerde,port1283,norw1258,0.519,0.1864,0.0907,0.9139,0.4344,0.641,0.4576,0.5757,-0.441252216666786,-0.30807189288601,-0.217830447676392,0.35912748891177,-1.48962998081879,-0.115262804663115,1.40773654929135,1.15922485881684
port1283__roma1327,1,492,15,18,33,2,4,106,0,Brazil,port1283,roma1327,0.4217,0,0.094,0.5582,0.3901,0.579,0.195,0.4225,-1.68174358425137,-1.50392159378278,-0.186686126929734,-1.59022800121969,-1.97203446387585,-0.709486058518283,-1.4732570872436,-0.924476382900736
roma1327__stan1293,762,528.158792650919,24,20,26.8923884514436,2.65354330708661,3.36351706036745,86.1758530183727,0.860892388451444,Romania,roma1327,stan1293,0.5476,0.1864,0.0797,0.9248,0.5772,0.6104,0.2677,0.4997,-0.0766267992678247,-0.30807189288601,-0.32164485016525,0.418863150543574,0.0653894363493309,-0.40854073317873,-0.675662885506775,0.125534947782012
roma1327__hung1274,13,525.461538461538,24,20,27.9230769230769,2.84615384615385,3.15384615384615,86,0.846153846153846,Romania,roma1327,hung1274,0.4787,0,0.0146,1,0.5303,0.5295,0.195,0.3944,-0.955042577547142,-1.50392159378278,-0.936037359440223,0.83098441244373,-0.445327725171572,-1.18390623699943,-1.4732570872436,-1.30666962632282
roma1327__dutc1256,4,522.25,24,20,28.25,2.5,3.25,87,0.75,Romania,roma1327,dutc1256,0.5026,0,0.0626,0.9248,0.5272,0.5582,0.359,0.4679,-0.650338120350107,-1.50392159378278,-0.483029057670658,0.418863150543574,-0.47908514949385,-0.908838375940661,0.32599255628927,-0.306982672887825
roma1327__stan1290,59,521.35593220339,24,20,32.1186440677966,2.91525423728814,3.42372881355932,86.0338983050847,0.983050847457627,Romania,roma1327,stan1290,0.4663,0,0.069,0.5804,0.4498,0.6082,0.359,0.4336,-1.11313191935648,-1.50392159378278,-0.422627950768049,-1.46856454358427,-1.32193180837909,-0.429626074444559,0.32599255628927,-0.773503251157491
roma1327__ital1282,17,516.294117647059,24,20,28.8235294117647,3.05882352941176,3,86.8235294117647,0.882352941176471,Romania,roma1327,ital1282,0.42,0,0.0406,0.5,0.409,0.579,0,0.3812,-1.70341712304781,-1.50392159378278,-0.690657862648375,-1.90918355231795,-1.76622307042713,-0.709486058518283,-3.61260879754184,-1.48620524244993
roma1327__russ1263,27,524.740740740741,24,20,28.1111111111111,2.81481481481482,3.25925925925926,88.8148148148148,0.814814814814815,Moldova,roma1327,russ1263,0.5107,0.3498,0.1398,0.8869,0.5235,0.6213,0.195,0.4279,-0.547070082555296,0.740221246204827,0.24555929434206,0.211158418814639,-0.519376268846245,-0.30407245145258,-1.4732570872436,-0.851029994485103
roma1327__mode1248,1,538,24,20,21,2,2,86,1,Romania,roma1327,mode1248,0.4495,0.2736,0.0188,0.8989,0.3881,0.6032,0.195,0.4933,-1.3273174792272,0.251359941439088,-0.896399133035386,0.276922449968919,-1.99381344730958,-0.47754730459417,-1.4732570872436,0.0384873763264478
roma1327__stan1295,28,526.857142857143,24,20,28.4642857142857,2.39285714285714,3.25,83.6071428571429,0.928571428571429,Romania,roma1327,stan1295,0.4254,0,0.0378,0.9078,0.4184,0.4065,0.359,0.4541,-1.63457176451794,-1.50392159378278,-0.717083346918267,0.325697439741677,-1.66386184828861,-2.36276849867984,0.32599255628927,-0.494678998838885
roma1327__stan1288,10,523.8,24,20,26.8,3.1,3.5,86,1,Romania,roma1327,stan1288,0.4081,0,0.0875,0.5804,0.344,0.4285,0.2871,0.5114,-1.8551318946229,-1.50392159378278,-0.248031001127696,-1.46856454358427,-2.47404003202326,-2.15191508602155,-0.46282481791813,0.284668789349216
roma1327__hebr1245,1,470,24,20,28,1,3,86,1,Romania,roma1327,hebr1245,0.4984,0.5829,0.0792,1,0.4295,0.6238,0.4097,0.5456,-0.703884510317787,2.23567492259451,-0.326363686642017,0.83098441244373,-1.54298849023142,-0.280111836377774,0.882224000966811,0.749829249314889
roma1327__serb1264,2,523.5,24,20,36,7.5,3.5,86,1,Romania,roma1327,serb1264,0.4598,0,0.0121,0.9147,0.44,0.6374,0,0.439,-1.1960013324017,-1.50392159378278,-0.959631541824055,0.363511757655388,-1.42864882720436,-0.149766090370835,-3.61260879754184,-0.700056862741858
roma1327__roma1327,1,457,24,20,37,3,4,86,1,Romania,roma1327,roma1327,0,0,0,0,0,0,0,0,-7.05805611981579,-1.50392159378278,-1.0738273845618,-4.64935151707962,-6.22002518262434,-6.25876450984315,-3.61260879754184,-6.67097621727199
roma1327__nucl1301,2,530,24,20,31.5,1.5,2,86,1,Romania,roma1327,nucl1301,0.5224,0,0.0415,1,0.5694,0.5295,0.195,0.4882,-0.397905139073903,-1.50392159378278,-0.682163956990196,0.83098441244373,-0.0195485990422055,-1.18390623699943,-1.4732570872436,-0.0308786571772051
roma1327__bulg1262,1,522,24,20,23,3,3,85,0,Yugoslavia,roma1327,bulg1262,0.4126,0,0.0141,0.9078,0.4144,0.2729,0,0.4946,-1.79776076251467,-1.50392159378278,-0.940756195916989,0.325697439741677,-1.70741981515606,-3.64322376827742,-3.61260879754184,0.056168914278359
rund1242__stan1290,143,492.888111888112,19,20,26.1258741258741,3.37762237762238,3.09090909090909,13,0.475524475524476,Burundi,rund1242,stan1290,0.5962,0,0.2413,1,0.6681,0.6763,0.5855,0.4632,0.542981427501041,-1.50392159378278,1.20348309912562,0.83098441244373,1.05524423341223,0.223061080193133,2.81093185055876,-0.370908233175505
rund1242__swah1253,2,500.5,19,20,21.5,3,2.5,13,0.5,Burundi,rund1242,swah1253,0.5069,0.5335,0.0424,0.5354,0.5352,0.5922,0.5456,0.4093,-0.595516816335578,1.91874908984612,-0.673670051332017,-1.71517966041282,-0.391969215758941,-0.582974010923312,2.3731875775285,-1.10401199902784
rund1242__stan1293,13,496.846153846154,19,20,27.3076923076923,2.84615384615385,2.92307692307692,13,0.307692307692308,Burundi,rund1242,stan1293,0.6692,0.1864,0.2613,1,0.7548,0.7048,0.5456,0.5119,1.47366868170119,-0.30807189288601,1.39223655819627,0.83098441244373,1.99936316526431,0.496212092045912,2.3731875775285,0.291469380869182
russ1263__stan1293,2439,523.9979499795,12,22,27.5186551865519,2.96924969249693,3.14109926168991,88.9676096760968,0.860188601886019,USSR,russ1263,stan1293,0.5951,0.3918,0.1849,0.8934,0.6046,0.6596,0.3277,0.5594,0.528957372985696,1.00967235906783,0.671198344546381,0.246780602356541,0.363761509391393,0.0630041714934345,-0.0174008207996264,0.937525575265951
russ1263__roma1326,13,507.307692307692,12,22,28.3076923076923,3.30769230769231,2.69230769230769,87,0.846153846153846,USSR,russ1263,roma1326,0.4938,0.3498,0.1747,0.9037,0.5499,0.4862,0.2736,0.4214,-0.762530556472865,0.740221246204827,0.574934080420348,0.303228062430631,-0.231893687521045,-1.59890409009505,-0.610933782477239,-0.939437684244661
russ1263__stan1288,10,523,12,22,27.3,3.1,3.2,89,0.8,USSR,russ1263,stan1288,0.504,0.3498,0.2163,0.9078,0.4938,0.5345,0.3433,0.5273,-0.632489323694214,0.740221246204827,0.967541275287304,0.325697439741677,-0.842794172837093,-1.13598500684981,0.153747316024232,0.500927599684134
russ1263__finn1318,2,517,12,22,26.5,1,3,87,1,Russia,russ1263,finn1318,0.4733,0.3498,0.1151,1,0.46,0.4911,0.2566,0.5099,-1.02388793607702,0.740221246204827,0.0124487723898041,0.83098441244373,-1.21085899286708,-1.55194128454843,-0.797441367477598,0.264267014789318
russ1263__nucl1301,6,518,12,22,25.8333333333333,4,2.83333333333333,89,0.833333333333333,USSR,russ1263,nucl1301,0.5746,0.3498,0.1346,1,0.6398,0.5519,0.2736,0.5124,0.267599993381546,0.740221246204827,0.19648339498369,0.83098441244373,0.747071617824992,-0.969219125929171,-0.610933782477239,0.298269972389148
russ1263__stan1295,182,528.203296703297,12,22,29.2417582417582,2.75824175824176,3.07142857142857,89.6373626373626,0.923076923076923,USSR,russ1263,stan1295,0.5098,0.3498,0.1639,0.8691,0.4878,0.5401,0.4034,0.5184,-0.558544308976942,0.740221246204827,0.473007212522195,0.113608439269123,-0.908131123138275,-1.08231322908225,0.81310648417256,0.37987707062874
russ1263__russ1263,84,510.071428571429,12,22,27.702380952381,4.07142857142857,2.77380952380952,89.4166666666667,0.678571428571429,USSR,russ1263,russ1263,0,0,0,0,0,0,0,0,-7.05805611981579,-1.50392159378278,-1.0738273845618,-4.64935151707962,-6.22002518262434,-6.25876450984315,-3.61260879754184,-6.67097621727199
russ1263__nucl1235,37,514.27027027027,12,22,30.7297297297297,4.7027027027027,3.02702702702703,88.9189189189189,0.756756756756757,USSR,russ1263,nucl1235,0.5034,0.2952,0.1045,0.8136,0.5346,0.5023,0.3064,0.4693,-0.640138807975312,0.38993479948292,-0.0875905609176416,-0.190550204819423,-0.398502910789059,-1.4445977290133,-0.251083853770664,-0.28794101663192
russ1263__bulg1262,5,509.4,12,22,32.2,2.8,3.6,89.2,0.8,USSR,russ1263,bulg1262,0.4514,0.3498,0.145,0.5804,0.4462,0.6041,0.195,0.345,-1.30309411233706,0.740221246204827,0.294635193700429,-1.46856454358427,-1.3611339785598,-0.46892148316724,-1.4732570872436,-1.97856806849546
russ1263__ukra1253,125,514.256,12,22,29.176,3.272,3.208,90.168,0.88,USSR,russ1263,ukra1253,0.3813,0,0.1354,0.2952,0.3578,0.4565,0.195,0.385,-2.19680885917857,-1.50392159378278,0.204033533346516,-3.03155635068433,-2.32376504633054,-1.88355619718373,-1.4732570872436,-1.43452074689818
russ1263__poli1260,23,508.478260869565,12,22,27.9565217391304,3.39130434782609,3.08695652173913,90.8695652173913,0.826086956521739,USSR,russ1263,poli1260,0.4797,0.3498,0.1425,0.5319,0.4809,0.5062,0.2736,0.4949,-0.942293437078647,0.740221246204827,0.271041011316598,-1.73436083616615,-0.983268615984634,-1.40721916949661,-0.610933782477239,0.0602492691903388
russ1263__ital1282,6,526.5,12,22,29.1666666666667,1.83333333333333,3.16666666666667,89.6666666666667,0.833333333333333,USSR,russ1263,ital1282,0.4939,0.3498,0.1768,0.8934,0.5313,0.4825,0.195,0.4693,-0.761255642426016,0.740221246204827,0.594753193622766,0.246780602356541,-0.434438233454709,-1.63436580040576,-1.4732570872436,-0.28794101663192
russ1263__stan1290,40,527.975,12,22,28.975,1.95,3.075,88.675,0.9,USSR,russ1263,stan1290,0.5267,0.3498,0.1897,0.9078,0.5385,0.5257,0.4034,0.5152,-0.343083835059374,0.740221246204827,0.716499174723337,0.325697439741677,-0.356033893093291,-1.22032637191313,0.81310648417256,0.336353284900958
russ1263__nucl1302,17,513.823529411765,12,22,29.2352941176471,4.05882352941176,2.82352941176471,88.764705882353,0.882352941176471,USSR,russ1263,nucl1302,0.5529,0.3824,0.1047,1,0.5317,0.5797,0.4576,0.597,-0.00905635478480059,0.949366633808017,-0.085703026326935,0.83098441244373,-0.430082436767964,-0.702777086297337,1.40773654929135,1.44893005756739
russ1263__swed1254,5,514.4,12,22,28.8,3.4,3.2,87.6,0.8,USSR,russ1263,swed1254,0.5442,0.3918,0.1338,0.8691,0.5201,0.6,0.2566,0.578,-0.119973876860708,1.00967235906783,0.188933256620864,0.113608439269123,-0.556400540683581,-0.50821689188992,-0.797441367477598,1.19050757980868
russ1263__mode1248,6,523.833333333333,12,22,27.6666666666667,2.83333333333333,2.83333333333333,88,1,USSR,russ1263,mode1248,0.4681,0.3498,0.1481,0.8564,0.4918,0.515,0.2736,0.3971,-1.09018346651319,0.740221246204827,0.32389197985638,0.0440081729641771,-0.864573156270821,-1.32287780443329,-0.610933782477239,-1.26994643211501
russ1263__serb1264,13,521.230769230769,12,22,28.1538461538462,3.84615384615385,2.76923076923077,89.0769230769231,0.923076923076923,USSR,russ1263,serb1264,0.4507,0.3498,0.1506,0.6162,0.4693,0.4862,0.195,0.4214,-1.31201851066501,0.740221246204827,0.347486162240212,-1.27236851730733,-1.10958671990025,-1.59890409009505,-1.4732570872436,-0.939437684244661
russ1263__hebr1245,16,534.9375,12,22,25,2.1875,3.1875,87.875,0.75,USSR,russ1263,hebr1245,0.527,0.6591,0.1569,1,0.4847,0.5707,0.3433,0.6156,-0.339259092918825,2.72453622736025,0.406943501847467,0.83098441244373,-0.941888547460552,-0.789035300566636,0.153747316024232,1.70191206211013
russ1263__dani1285,1,571,12,22,32,3,3,90,1,USSR,russ1263,dani1285,0.4975,0.3918,0.1584,0.8691,0.516,0.5834,0.3277,0.4034,-0.715358736739433,1.00967235906783,0.421100011277766,0.113608439269123,-0.601047456722722,-0.667315375986625,-0.0174008207996264,-1.18425897896344
russ1263__mand1415,4,525.25,12,22,29.25,3.25,3.25,88.5,1,USSR,russ1263,mand1415,0.6291,0.7125,0.1449,1,0.586,0.8043,0.4576,0.6065,0.962428148914533,3.0671240708575,0.293691426405076,0.83098441244373,0.16121696345773,1.44984457202316,1.40773654929135,1.57814129644675
russ1263__dutc1256,6,517.666666666667,12,22,33.3333333333333,2.83333333333333,3.5,90,1,USSR,russ1263,dutc1256,0.5109,0.3498,0.1739,0.8934,0.5281,0.4591,0.3064,0.5297,-0.544520254461597,0.740221246204827,0.567383942057522,0.246780602356541,-0.469284606948672,-1.85863715750594,-0.251083853770664,0.53357043897997
russ1263__roma1327,4,525,12,22,23,2,2.75,88.5,0.75,Moldova,russ1263,roma1327,0.5107,0.3498,0.1398,0.8869,0.5235,0.6213,0.195,0.4279,-0.547070082555296,0.740221246204827,0.24555929434206,0.211158418814639,-0.519376268846245,-0.30407245145258,-1.4732570872436,-0.851029994485103
russ1263__czec1258,7,518.714285714286,12,22,32.1428571428572,4,2.57142857142857,90,0.857142857142857,USSR,russ1263,czec1258,0.426,0.3498,0.1549,0.5804,0.4683,0.404,0.195,0.4034,-1.62692228023684,0.740221246204827,0.388068155940402,-1.46856454358427,-1.12047621161712,-2.38672911375464,-1.4732570872436,-1.18425897896344
russ1263__croa1245,1,515,12,22,28,5,2,90,1,USSR,russ1263,croa1245,0.4507,0.3498,0.1612,0.6162,0.4693,0.4862,0.195,0.4214,-1.31201851066501,0.740221246204827,0.447525495547658,-1.27236851730733,-1.10958671990025,-1.59890409009505,-1.4732570872436,-0.939437684244661
russ1263__port1283,1,513,12,22,28,2,3,90,1,USSR,russ1263,port1283,0.4727,0.3498,0.219,0.9037,0.4841,0.4825,0.2736,0.47,-1.03153742035811,0.740221246204827,0.993022992261842,0.303228062430631,-0.948422242490671,-1.63436580040576,-0.610933782477239,-0.278420188503968
russ1263__kurd1259,1,363,12,22,29,4,3,90,0,USSR,russ1263,kurd1259,0.581,0.5,0.116,0.8691,0.6169,0.6041,0.4034,0.5149,0.349194492379914,1.70382974982443,0.0209426780479835,0.113608439269123,0.497702257508815,-0.46892148316724,0.81310648417256,0.332272929988978
russ1263__nucl1643,1,550,12,22,29,1,2,90,0,USSR,russ1263,nucl1643,0.5891,0.4788,0.2055,1,0.6109,0.61,0.5348,0.5324,0.452462530174725,1.56782109285549,0.865614407389152,0.83098441244373,0.432365307207634,-0.412374431590699,2.25470040588122,0.570293633187787
russ1263__hung1274,1,522,12,22,34,18,4,84,1,Russia,russ1263,hung1274,0.5107,0.3498,0.1501,1,0.5209,0.5772,0.2736,0.4706,-0.547070082555296,0.740221246204827,0.342767325763446,0.83098441244373,-0.54768894731009,-0.726737701372142,-0.610933782477239,-0.270259478680008
serb1264__stan1293,1174,518.319420783646,11,19,26.8373083475298,3.47614991482112,3.30068143100511,85.7240204429302,0.608177172061329,Yugoslavia,serb1264,stan1293,0.5804,0.1864,0.079,0.9196,0.6067,0.6774,0.2677,0.5093,0.341545008098818,-0.30807189288601,-0.328251221232723,0.390365403710053,0.386629441996807,0.233603750826047,-0.675662885506775,0.256106304965359
serb1264__stan1295,175,525.011428571429,11,19,28.2628571428571,3.82285714285714,3.04,86.0171428571429,0.657142857142857,Yugoslavia,serb1264,stan1295,0.5201,0,0.0358,0.9014,0.5157,0.6023,0.359,0.5062,-0.427228162151442,-1.50392159378278,-0.735958692825332,0.290623289792728,-0.60431430423778,-0.486173126021099,0.32599255628927,0.21394263754157
serb1264__russ1263,155,507.58064516129,11,19,31.1935483870968,4.54838709677419,3.27096774193548,85.7483870967742,0.645161290322581,Yugoslavia,serb1264,russ1263,0.4507,0.3498,0.1506,0.6162,0.4693,0.4862,0.195,0.4214,-1.31201851066501,0.740221246204827,0.347486162240212,-1.27236851730733,-1.10958671990025,-1.59890409009505,-1.4732570872436,-0.939437684244661
serb1264__hung1274,6,509.833333333333,11,19,27.3333333333333,3.5,3.33333333333333,85,0.833333333333333,Yugoslavia,serb1264,hung1274,0.5029,0,0.0139,1,0.5349,0.6169,0.195,0.4054,-0.646513378209559,-1.50392159378278,-0.942643730507696,0.83098441244373,-0.395236063273999,-0.346243133984237,-1.4732570872436,-1.15705661288357
serb1264__stan1290,33,510.333333333333,11,19,31.9090909090909,4.54545454545455,3.18181818181818,85.7575757575758,0.727272727272727,Yugoslavia,serb1264,stan1290,0.5086,0,0.065,0.9304,0.531,0.5245,0.359,0.483,-0.573843277539136,-1.50392159378278,-0.46037864258218,0.449553031748905,-0.437705080969768,-1.23182746714904,0.32599255628927,-0.101604808984852
serb1264__czec1258,3,575,11,19,23,3.33333333333333,3.33333333333333,85,0.333333333333333,Yugoslavia,serb1264,czec1258,0.3767,0,0.0332,0.6936,0.4315,0.3143,0,0.3539,-2.25545490533365,-1.50392159378278,-0.760496642504517,-0.848190516362225,-1.5212095067977,-3.24643598263865,-3.61260879754184,-1.85751753944007
serb1264__ital1282,14,515.928571428572,11,19,29.2857142857143,4.28571428571429,3.35714285714286,85.2857142857143,0.5,Yugoslavia,serb1264,ital1282,0.4547,0,0.0312,0.9196,0.4676,0.535,0,0.4263,-1.26102194879103,-1.50392159378278,-0.779371988411582,0.390365403710053,-1.12809885581892,-1.13119288383485,-3.61260879754184,-0.872791887348994
serb1264__roma1326,2,484,11,19,29,3,3.5,85,0.5,Yugoslavia,serb1264,roma1326,0.4337,0,0.0398,0.9273,0.4562,0.5132,0.195,0.3729,-1.52875389862943,-1.50392159378278,-0.698208001011201,0.432563990367383,-1.25223906139117,-1.34012944728715,-1.4732570872436,-1.59909506168136
serb1264__dutc1256,6,520.5,11,19,29.8333333333333,3.5,2.66666666666667,85,0.666666666666667,Yugoslavia,serb1264,dutc1256,0.5028,0,0.0621,0.9196,0.4976,0.6019,0.359,0.4766,-0.647788292256408,-1.50392159378278,-0.487747894147424,0.390365403710053,-0.801414104313012,-0.490006824433068,0.32599255628927,-0.188652380440416
serb1264__serb1264,4,543.5,11,19,25,2.75,2.75,85,0.75,Yugoslavia,serb1264,serb1264,0,0,0,0,0,0,0,0,-7.05805611981579,-1.50392159378278,-1.0738273845618,-4.64935151707962,-6.22002518262434,-6.25876450984315,-3.61260879754184,-6.67097621727199
serb1264__bulg1262,2,533.5,11,19,25,5,3.5,85,0,Yugoslavia,serb1264,bulg1262,0.4696,0,0.0113,0.5765,0.4643,0.6133,0,0.4403,-1.07105975581045,-1.50392159378278,-0.967181680186881,-1.48993785370941,-1.16403417848457,-0.380746419691957,-3.61260879754184,-0.682375324789946
serb1264__mode1248,3,495,11,19,26.6666666666667,2,3.33333333333333,86.3333333333333,0,Yugoslavia,serb1264,mode1248,0.4635,0.2736,0.0135,0.8919,0.4487,0.5332,0.195,0.4932,-1.14882951266827,0.251359941439088,-0.946418799689109,0.238560098462256,-1.33391024926764,-1.14844452668871,-1.4732570872436,0.0371272580224548
serb1264__stan1288,2,525,11,19,34.5,2.5,3,85,1,Yugoslavia,serb1264,stan1288,0.4721,0,0.0792,0.9304,0.459,0.6119,0.2871,0.4327,-1.03918690463921,-1.50392159378278,-0.326363686642017,0.449553031748905,-1.22174848458395,-0.394164364133847,-0.46282481791813,-0.78574431589343
serb1264__alba1267,2,512,11,19,32,2.5,2,85,1,Yugoslavia,serb1264,alba1267,0.4324,0.2566,0.0107,0.7532,0.43,0.5792,0.319,0.348,-1.54532778123847,0.142296395756443,-0.972844283959,-0.521562494962633,-1.53754374437299,-0.707569209312298,-0.112848820182163,-1.93776451937567
serb1264__poli1260,2,474.5,11,19,36.5,3.5,4,85,0,Yugoslavia,serb1264,poli1260,0.4569,0,0.0359,0.6614,0.4378,0.5552,0.195,0.4554,-1.23297383976034,-1.50392159378278,-0.735014925529979,-1.02465733329288,-1.45260570898145,-0.937591114030427,-1.4732570872436,-0.476997460886974
serb1264__swed1254,2,487.5,11,19,29.5,2,3.5,85,1,Yugoslavia,serb1264,swed1254,0.55,0.1864,0.0717,0.9014,0.5239,0.6704,0.319,0.566,-0.0460288621434354,-0.30807189288601,-0.397146233793511,0.290623289792728,-0.515020472159499,0.166514028616593,-0.112848820182163,1.0272933833295
serb1264__nucl1301,1,494,11,19,22,25,3,85,1,Yugoslavia,serb1264,nucl1301,0.5493,0,0.0424,1,0.6142,0.5872,0.195,0.456,-0.0549532604713824,-1.50392159378278,-0.673670051332017,0.83098441244373,0.468300629873283,-0.630895241072921,-1.4732570872436,-0.468836751063014
serb1264__norw1258,2,525,11,19,19.5,1,3,85,0.5,Yugoslavia,serb1264,norw1258,0.5143,0.1864,0.0785,0.8919,0.459,0.5896,0.4208,0.5577,-0.501173176868714,-0.30807189288601,-0.332970057709489,0.238560098462256,-1.22174848458395,-0.607893050601109,1.00400248293763,0.914403564098066
slov1269__stan1293,215,536.297674418605,,,25.0697674418605,2.9953488372093,3.35046728971963,90.6279069767442,0.855813953488372,Czechslowakia,slov1269,stan1293,0.6468,0.1864,0.0605,0.9047,0.6597,0.6736,0.5641,0.6054,1.1880879352069,-0.30807189288601,-0.502848170873076,0.308708398360154,0.963772502990577,0.197183615912343,2.57615171414654,1.56317999510282
slov1269__stan1295,55,539.254545454546,,,25.6,1.63636363636364,3.32727272727273,90.8727272727273,0.981818181818182,Czechslowakia,slov1269,stan1295,0.7088,0,0.0192,0.8831,0.7451,0.7532,0.5212,0.6221,1.9785346442536,-1.50392159378278,-0.892624063853973,0.19033314228245,1.89373509561073,0.960089599894139,2.10549433788093,1.79031975186968
slov1269__russ1263,13,525.615384615385,,,23.3846153846154,4.46153846153846,3.07692307692308,89.6153846153846,1,Czechslowakia,slov1269,russ1263,0.7019,0.3498,0.1487,0.5319,0.7341,0.6357,0.5859,0.6933,1.89056557502098,0.740221246204827,0.3295545836285,-1.73436083616615,1.77395068672523,-0.166059308621702,2.81532026432347,2.75872398431284
